word	specificity
retardation	0.25
sepia	0.25
bride	0.25
incise	0.25
gruesome	0.25
clothesline	0.25
insupportable	0.25
inoperative	0.25
daydreamer	0.25
untwined	0.25
sewer	0.25
flanked	0.25
suspenseful	0.25
unmolested	0.25
burrow	0.25
blond	0.25
jade	0.25
conjoined	0.25
cutaway	0.25
auditorium	0.25
postgraduate	0.25
cardigan	0.25
commandant	0.25
courthouse	0.25
portrayer	0.25
perfecting	0.25
shellfish	0.25
uninvited	0.25
recoverable	0.25
mural	0.25
puma	0.25
weeknight	0.25
beaker	0.25
mistrial	0.25
girdle	0.25
nonpartisan	0.25
mouthful	0.25
highhanded	0.25
snap	0.25
marcher	0.25
latch	0.25
dumper	0.25
windbreaker	0.25
creaky	0.25
outrun	0.25
reconnaissance	0.25
braggart	0.25
cocaine	0.25
absentee	0.25
algebra	0.25
cowhide	0.25
brie	0.25
distempered	0.25
investigator	0.25
gopher	0.25
anchorage	0.25
rectified	0.25
seething	0.25
reconstruct	0.25
wavy	0.25
darkened	0.25
extractor	0.25
speller	0.25
paver	0.25
sympathizing	0.25
reprint	0.25
antitrust	0.25
cough	0.25
latrine	0.25
orgasm	0.25
ski	0.25
alcoholism	0.25
envious	0.25
serial	0.25
kilobyte	0.25
tortured	0.25
hugging	0.25
sumo	0.25
inebriate	0.25
desecration	0.25
clasping	0.25
reentry	0.25
vanishing	0.25
turncoat	0.25
sideshow	0.25
intrusion	0.25
midriff	0.25
alleyway	0.25
boiling	0.25
spiced	0.25
bestseller	0.25
unsuspected	0.25
petite	0.25
semen	0.25
caricature	0.25
grapple	0.25
holey	0.25
shithead	0.25
conversable	0.25
postmark	0.25
committable	0.25
gassing	0.25
hosiery	0.25
smoker	0.25
extendable	0.25
beep	0.25
empathize	0.25
seizing	0.25
snubbing	0.25
addictive	0.25
internationalist	0.25
seafloor	0.25
sheath	0.25
plum	0.25
apologize	0.25
catchable	0.25
silt	0.25
tyrannical	0.25
relock	0.25
marbling	0.25
unappreciative	0.25
oriental	0.25
honoree	0.25
mare	0.25
juvenile	0.25
masher	0.25
abduct	0.25
crayfish	0.25
immaculate	0.25
jiggle	0.25
lyrical	0.25
inheritable	0.25
cloudburst	0.25
prefect	0.25
yuletide	0.25
nomadic	0.25
queasy	0.25
scuba	0.25
tributary	0.25
testes	0.25
vaccine	0.25
cougar	0.25
pore	0.25
sheepdog	0.25
blubbering	0.25
unproduced	0.25
incontinent	0.25
latching	0.25
sublet	0.25
sweltering	0.25
correctional	0.25
atheism	0.25
sensationalist	0.25
demigod	0.25
willowy	0.25
insolvent	0.25
aspirate	0.25
limeade	0.25
corpse	0.25
howl	0.25
wintered	0.25
paining	0.25
inject	0.25
fin	0.25
blondeness	0.25
pruning	0.25
chivalrous	0.25
exhibitor	0.25
aunt	0.25
hardball	0.25
hooch	0.25
eatery	0.25
squabbling	0.25
artery	0.25
wingless	0.25
lasso	0.25
unblinking	0.25
firefighter	0.25
sash	0.25
delirious	0.25
unsweetened	0.25
tilt	0.25
evildoing	0.25
plagued	0.25
fishtail	0.25
soaking	0.25
chubby	0.25
impeachment	0.25
egomaniacal	0.25
oxidizing	0.25
boxer	0.25
overdone	0.25
unenforceable	0.25
botch	0.25
busman	0.25
emboss	0.25
clinch	0.25
bloodless	0.25
gunner	0.25
starched	0.25
spiritualism	0.25
leech	0.25
handkerchief	0.25
mimicry	0.25
gallop	0.25
hyphen	0.25
camera	0.25
diagnostics	0.25
cardboard	0.14285714285714285
unsanctified	0.14285714285714285
flatfoot	0.14285714285714285
boardinghouse	0.14285714285714285
deferred	0.125
dioxide	0.125
propertied	0.125
disarm	0.125
sanitize	0.125
sling	0.125
shouting	0.125
evaporate	0.125
navigable	0.125
tripping	0.125
warped	0.125
wreath	0.125
transgender	0.125
homeowner	0.125
campaigner	0.125
roosters	0.125
measurer	0.125
racist	0.125
molehill	0.125
unquenchable	0.125
footings	0.125
loathsomeness	0.125
cutesy	0.125
scone	0.125
vial	0.125
faceplate	0.125
safeguard	0.125
goblet	0.125
wetback	0.125
schemer	0.125
whiner	0.125
bald	0.125
blooming	0.125
sore	0.125
nonprofit	0.125
bathe	0.125
unmasked	0.125
spool	0.125
adrenaline	0.125
ogle	0.125
blinder	0.125
stopped	0.125
autopilot	0.125
stare	0.125
investigative	0.125
curl	0.125
seacoast	0.125
nippy	0.125
sunray	0.125
premature	0.125
welt	0.125
cordial	0.125
romanticism	0.125
jaws	0.125
erotica	0.125
gull	0.125
cherishing	0.125
snaps	0.125
surveying	0.125
diagnoses	0.125
ostrich	0.125
unreleased	0.125
drake	0.125
unsolicited	0.125
hilly	0.125
instructor	0.125
infect	0.125
pollutant	0.125
wallflower	0.125
gyration	0.125
disqualification	0.125
forethought	0.125
rubbery	0.125
annunciation	0.125
bureaucratic	0.125
junior	0.125
constricted	0.125
reinvigorate	0.125
gourmet	0.125
hormonal	0.125
halter	0.125
vindicate	0.125
heartburn	0.125
syrup	0.125
reimbursement	0.125
lamented	0.125
adjustable	0.125
housework	0.125
taunt	0.125
clown	0.125
dryer	0.125
emphasize	0.125
toddy	0.125
deadliness	0.125
sanctify	0.125
flyover	0.125
tranquilizer	0.125
blackboard	0.125
ordnance	0.125
pixie	0.125
timepiece	0.125
rower	0.125
banishment	0.125
hotspot	0.125
studious	0.125
grinning	0.125
snaking	0.125
flooring	0.125
slash	0.125
swoosh	0.125
debrief	0.125
hallowed	0.125
annoyer	0.125
laser	0.125
expressionist	0.125
misspell	0.125
blinked	0.125
seethe	0.125
stow	0.125
midweek	0.125
tripod	0.125
lavishing	0.125
plated	0.125
steppingstone	0.125
parliament	0.125
shabby	0.125
potato	0.125
kindergarten	0.125
levers	0.125
beef	0.125
physician	0.125
afro	0.125
quarrelsome	0.125
pebble	0.125
ranching	0.125
coauthor	0.125
papery	0.125
overambitious	0.125
reelection	0.125
eraser	0.125
jeans	0.125
bop	0.125
withheld	0.125
shuttering	0.125
wintery	0.125
unnamed	0.125
cushy	0.125
broody	0.125
sarong	0.125
nosiness	0.125
snout	0.125
swelled	0.125
gentile	0.125
hoarseness	0.125
dressing	0.125
physiotherapy	0.125
biding	0.125
mariner	0.125
metamorphic	0.125
stiffen	0.125
theatricality	0.125
glycerin	0.125
hormone	0.125
shocker	0.125
perverseness	0.125
bedfellow	0.125
depraved	0.125
executed	0.125
stringy	0.125
cheapo	0.125
drunkenness	0.125
repaying	0.125
intersperse	0.125
volt	0.125
stitching	0.125
bitten	0.125
plaque	0.125
alchemy	0.125
finalize	0.125
danceable	0.125
savannah	0.125
bullheadedness	0.125
undersized	0.125
pancake	0.125
wizardry	0.125
granddad	0.125
medicate	0.125
piled	0.125
unravel	0.125
ahoy	0.125
detestable	0.125
countrywoman	0.125
president	0.125
diluted	0.125
ambush	0.125
deferment	0.125
relight	0.125
ingrain	0.125
undoable	0.125
metropolitan	0.125
forging	0.125
promotable	0.125
fried	0.125
plug	0.125
overdramatic	0.125
grainy	0.125
indexing	0.125
plateau	0.125
tactician	0.125
parenthesis	0.125
binding	0.125
millet	0.125
unornamented	0.125
robe	0.125
noxious	0.125
meditative	0.125
computerization	0.125
blaster	0.125
gymnastic	0.125
unshackle	0.125
reinsertion	0.125
extender	0.125
sparkly	0.125
larvae	0.125
auditor	0.125
ham	0.125
lightheaded	0.125
crazed	0.125
riff	0.125
cleaver	0.125
entangle	0.125
sown	0.125
petition	0.125
turntable	0.125
strongpoint	0.125
inconsequentiality	0.125
nocturnal	0.125
groaning	0.125
gauge	0.125
scouring	0.125
rape	0.125
crow	0.125
legalize	0.125
avenue	0.125
orthodox	0.125
classroom	0.125
metabolic	0.125
conservatory	0.125
friendless	0.125
vanquish	0.125
clerical	0.125
handmaid	0.125
deployable	0.125
artwork	0.125
consign	0.125
stringed	0.125
catastrophic	0.125
microphone	0.125
tore	0.125
guilty	0.125
trinket	0.125
unprintable	0.125
spinner	0.125
teleportation	0.125
trackside	0.125
chameleon	0.125
flog	0.125
flakiness	0.125
intercom	0.125
manor	0.125
rationing	0.125
cushioned	0.125
bagged	0.125
cosmetology	0.125
overspend	0.125
autocratic	0.125
reprise	0.125
buckwheat	0.125
swipes	0.125
fed	0.125
bitchy	0.125
crushed	0.125
mollusk	0.125
quibble	0.125
therapeutic	0.125
wimpy	0.125
couture	0.125
crystal	0.125
beater	0.125
lifer	0.125
dilute	0.125
dilution	0.125
perverted	0.125
flipper	0.125
corruptor	0.125
boxcar	0.125
tipper	0.125
exquisite	0.125
governor	0.125
maritime	0.125
legislator	0.125
retrofit	0.125
spiritualist	0.125
abdomen	0.125
circuit	0.125
haymaker	0.125
oceanfront	0.125
piggy	0.125
roadwork	0.125
overflowing	0.125
nerve	0.125
penalize	0.125
bundler	0.125
shilling	0.125
asphalt	0.125
beard	0.125
renewed	0.125
tailing	0.125
sentinel	0.125
beet	0.125
moralist	0.125
acetone	0.125
moat	0.125
lockout	0.125
halogen	0.125
prosthesis	0.125
spiffy	0.125
devout	0.125
flooded	0.125
unfed	0.125
bonanza	0.125
colonialism	0.125
secularist	0.125
hammer	0.125
campsite	0.125
logistical	0.125
flattening	0.125
allergen	0.125
sordidness	0.125
jumpsuit	0.125
polluter	0.125
quotable	0.125
stove	0.125
rectification	0.125
rabbit	0.125
newsman	0.125
saucy	0.125
reprove	0.125
wretched	0.125
dispense	0.125
begrudge	0.125
minion	0.125
countdown	0.125
conquering	0.125
renegade	0.125
sheathing	0.125
bang	0.125
raceway	0.125
behead	0.125
trod	0.125
corrupt	0.125
earshot	0.125
hotheaded	0.125
uncharted	0.125
namesake	0.125
thinner	0.125
multidirectional	0.125
vane	0.125
candidacy	0.125
comic	0.125
stat	0.125
reappearance	0.125
unaffiliated	0.125
hoaxer	0.125
conscientious	0.125
preindustrial	0.125
splitter	0.125
cramped	0.125
counterattack	0.125
locked	0.125
aboriginal	0.125
earthed	0.125
pornography	0.125
unwrap	0.125
phoney	0.125
piss	0.125
piano	0.125
lubricate	0.125
regenerator	0.125
prune	0.125
nurse	0.125
scraper	0.125
solicitation	0.125
bomb	0.125
fortnight	0.125
condolence	0.125
rattling	0.125
dictionary	0.125
deferential	0.125
boar	0.125
gall	0.125
curative	0.125
communion	0.125
sedimentation	0.125
discourteous	0.125
intrude	0.125
neutralization	0.125
heckler	0.125
crater	0.125
destitute	0.125
battlefield	0.125
chili	0.125
shuffler	0.125
awning	0.125
prepositional	0.125
nonmetallic	0.125
groping	0.125
grump	0.125
fled	0.125
insidious	0.125
slicker	0.125
zinger	0.125
lateral	0.125
redeem	0.125
cricket	0.125
poke	0.125
contraband	0.125
flask	0.125
eyesight	0.125
raging	0.125
presidential	0.125
clothier	0.125
shalom	0.125
idiom	0.125
recluse	0.125
disallow	0.125
pumpkin	0.125
defamed	0.125
legislature	0.125
groggy	0.125
explode	0.125
baby	0.125
chopstick	0.125
slinking	0.125
bullion	0.125
minibus	0.125
weighed	0.125
disconfirm	0.125
swallower	0.125
sagging	0.125
releasable	0.125
keeled	0.125
accomplice	0.125
discriminate	0.125
soapbox	0.125
nickname	0.125
clownishness	0.125
rediscover	0.125
hamper	0.125
spoil	0.125
pimp	0.125
daft	0.125
cheered	0.125
email	0.125
babbling	0.125
posteriors	0.125
grout	0.125
nightly	0.125
underhanded	0.125
playwright	0.125
cynic	0.125
boa	0.125
chariot	0.125
caseload	0.125
fracture	0.125
sixpence	0.125
musket	0.125
smoky	0.125
quantifiable	0.125
jaunty	0.125
definitive	0.125
certified	0.125
paddock	0.125
orthography	0.125
bedspread	0.125
sedative	0.125
budgetary	0.125
championship	0.125
moose	0.125
toad	0.125
backslapping	0.125
punishable	0.125
restart	0.125
commemoration	0.125
postwar	0.125
dingy	0.125
snails	0.125
stupefy	0.125
frigid	0.125
ruddiness	0.125
bungee	0.125
pinkish	0.125
craftsmanship	0.125
chastened	0.125
middleman	0.125
inequitable	0.125
demoralize	0.125
filibuster	0.125
coal	0.125
flaky	0.125
clapping	0.125
unacknowledged	0.125
ironical	0.125
undemocratic	0.125
flinch	0.125
courtly	0.125
graduation	0.125
ounce	0.125
scatterbrained	0.125
purse	0.125
coasting	0.125
seduce	0.125
boiler	0.125
netted	0.125
praying	0.125
kerosene	0.125
privates	0.125
muff	0.125
unquestioning	0.125
seminary	0.125
quartz	0.125
recharge	0.125
financier	0.125
inmate	0.125
thriftiness	0.125
moping	0.125
putter	0.125
ingratiating	0.125
unescorted	0.125
deadweight	0.125
exhilarate	0.125
dimmer	0.125
triangle	0.125
copper	0.125
octave	0.125
staircase	0.125
appendices	0.125
polka	0.125
litmus	0.125
glade	0.125
contemptuous	0.125
interoffice	0.125
abbreviate	0.125
parka	0.125
office	0.125
stocker	0.125
fancied	0.125
gurney	0.125
forefinger	0.125
soprano	0.125
bankruptcy	0.125
publicist	0.125
lotus	0.125
audiovisual	0.125
uninsured	0.125
overhear	0.125
shank	0.125
egghead	0.125
headache	0.125
fabled	0.125
canyon	0.125
godlike	0.125
mistook	0.125
keypad	0.125
blondish	0.125
helmet	0.125
encroach	0.125
discretionary	0.125
cookout	0.125
wizard	0.125
tongued	0.125
maze	0.125
cheapskate	0.125
kidding	0.125
patriarchal	0.125
overreact	0.125
rainstorm	0.125
dressy	0.125
uncapped	0.125
sweater	0.125
explicable	0.125
reload	0.125
cheapen	0.125
leopard	0.125
frosty	0.125
cranium	0.125
rummy	0.125
blossom	0.125
starred	0.125
balsam	0.125
seducer	0.125
cigar	0.125
synopses	0.125
interconnecting	0.125
abrasive	0.125
burr	0.125
bristle	0.125
guttural	0.125
distemper	0.125
idler	0.125
accolade	0.125
culprit	0.125
horsehair	0.125
cabinet	0.125
raven	0.125
presumptuous	0.125
quiver	0.125
apocalypse	0.125
retest	0.125
tooth	0.125
fragmentation	0.125
slammer	0.125
joint	0.125
pond	0.125
octagon	0.125
clobber	0.125
computer	0.125
disheveled	0.125
rigorous	0.125
unopened	0.125
unbleached	0.125
shortchange	0.125
magi	0.125
unfurl	0.125
sulfate	0.125
dissuade	0.125
usurper	0.125
invigorated	0.125
runt	0.125
infestation	0.125
impromptu	0.125
gully	0.125
southerner	0.125
squelching	0.125
reconciling	0.125
wallpaper	0.125
redden	0.125
forthright	0.125
tiller	0.125
leash	0.125
fasting	0.125
knuckles	0.125
scooping	0.125
pastoral	0.125
flush	0.125
tee	0.125
rekindle	0.125
renovate	0.125
forewarn	0.125
smudge	0.125
equator	0.125
isolate	0.125
specialized	0.125
devourer	0.125
wooing	0.125
lumberyard	0.125
scrawl	0.125
poach	0.125
appetizing	0.125
nightspot	0.125
knitting	0.125
dissenter	0.125
aborted	0.125
ark	0.125
pantomime	0.125
shipyard	0.125
pored	0.125
grunge	0.125
fluoride	0.125
snare	0.125
borderland	0.125
wrinkly	0.125
cousin	0.125
tattered	0.125
whacking	0.125
profitless	0.125
caravan	0.125
wombat	0.125
dunce	0.125
wingman	0.125
clinical	0.125
lightener	0.125
tandem	0.125
matron	0.125
brush	0.125
stationery	0.125
insulter	0.125
overpass	0.125
preoccupied	0.125
jagged	0.125
laborious	0.125
loaf	0.125
shockwave	0.125
forfeiture	0.125
stocky	0.125
solidify	0.125
disbelieving	0.125
sapling	0.125
replica	0.125
fielder	0.125
depopulation	0.125
disguised	0.125
mechanic	0.125
compatriot	0.125
teeter	0.125
timidity	0.125
standstill	0.125
scrabble	0.125
parch	0.125
vaporizer	0.125
foreclose	0.125
sweeten	0.125
football	0.125
protestor	0.125
synchronicity	0.125
underrating	0.125
sofa	0.125
intranet	0.125
gloating	0.125
mooned	0.125
idealize	0.125
testosterone	0.125
outlander	0.125
uninformed	0.125
newbie	0.125
coot	0.125
bony	0.125
gawk	0.125
nonstarter	0.125
nuance	0.125
balled	0.125
skier	0.125
isolationist	0.125
tanginess	0.125
farfetched	0.125
viral	0.125
rationalize	0.125
deforestation	0.125
fuming	0.125
poem	0.125
fouling	0.125
schoolroom	0.125
flirty	0.125
erupt	0.125
grad	0.125
nougat	0.125
invitational	0.125
brainwave	0.125
haunt	0.125
sacred	0.125
abject	0.125
hardwood	0.125
pilgrim	0.125
bobbed	0.125
orphan	0.125
dainty	0.125
lacrosse	0.125
bossy	0.125
prewar	0.125
telethon	0.125
reinstatement	0.125
lifeguard	0.125
overexcitement	0.125
favoritism	0.125
shakers	0.125
sock	0.125
typeface	0.125
tackled	0.125
dispenser	0.125
woozy	0.125
procrastinating	0.125
emancipator	0.125
prophet	0.125
bucking	0.125
bounce	0.125
ballroom	0.125
indigent	0.125
inheritor	0.125
ceramics	0.125
mentalist	0.125
flammable	0.125
procreator	0.125
throttle	0.125
cable	0.125
overexcite	0.125
disburse	0.125
credentials	0.125
coffeehouse	0.125
homebrew	0.125
shrouded	0.125
slaw	0.125
transgression	0.125
merry	0.125
cork	0.125
lamppost	0.125
curry	0.125
coastal	0.125
slothfulness	0.125
stilt	0.125
abstention	0.125
muffed	0.125
stumble	0.125
reformist	0.125
minivan	0.125
unveil	0.125
shortsighted	0.125
romantic	0.125
mending	0.125
droppings	0.125
outnumbered	0.125
framer	0.125
gooey	0.125
beaver	0.125
apartness	0.125
coupon	0.125
growling	0.125
exemption	0.125
hunky	0.125
heroine	0.125
savant	0.125
fireside	0.125
wrongdoer	0.125
unwashed	0.125
wagering	0.125
garbled	0.125
scolding	0.125
rug	0.125
hound	0.125
malevolent	0.125
sailor	0.125
brew	0.125
retracted	0.125
folktale	0.125
pitfall	0.125
ruler	0.125
rotunda	0.125
twirl	0.125
puritan	0.125
inductee	0.125
skirt	0.125
blustery	0.125
impenetrable	0.125
baldness	0.125
bridged	0.125
prelaw	0.125
smorgasbord	0.125
locking	0.125
repetitious	0.125
restorable	0.125
spire	0.125
adoptable	0.125
antenna	0.125
collectable	0.125
redecoration	0.125
hallucinogen	0.125
zenith	0.125
upslope	0.125
serf	0.125
compasses	0.125
intimidating	0.125
euphemistic	0.125
diverging	0.125
emulsion	0.125
fishy	0.125
cocky	0.125
propeller	0.125
mug	0.125
leaflet	0.125
boozy	0.125
unflappable	0.125
impregnable	0.125
steely	0.125
innuendo	0.125
retrievable	0.125
lampshade	0.125
oracle	0.125
grin	0.125
disbursement	0.125
remold	0.125
socialist	0.125
womanlike	0.125
undersize	0.125
clammy	0.125
hacker	0.125
paintwork	0.125
cooker	0.125
incorrigible	0.125
indeclinable	0.125
headstrong	0.125
huffy	0.125
bathrobe	0.125
burnout	0.125
beautify	0.125
gasping	0.125
chalk	0.125
arbitrator	0.125
gray	0.125
wrapper	0.125
shark	0.125
costar	0.125
klutzy	0.125
removable	0.125
campground	0.125
annuity	0.125
soiling	0.125
bragger	0.125
growl	0.125
mouthpiece	0.125
ravine	0.125
braving	0.125
outfitter	0.125
floodgate	0.125
humid	0.125
slung	0.125
liquefy	0.125
dumbfound	0.125
inflate	0.125
snowman	0.125
prom	0.125
publish	0.125
lamentation	0.125
paw	0.125
bonkers	0.125
discriminative	0.125
lop	0.125
jellyfish	0.125
retraction	0.125
pastureland	0.125
sappy	0.125
contestant	0.125
quieting	0.125
wadding	0.125
shipboard	0.125
achievable	0.125
impetuousness	0.125
eulogy	0.125
teakwood	0.125
datable	0.125
sojourner	0.125
unstained	0.125
buttons	0.125
lunchroom	0.125
stubble	0.125
menial	0.125
greenness	0.125
charade	0.125
album	0.125
winnable	0.125
headroom	0.125
digitalization	0.125
celery	0.125
interrupter	0.125
sharpen	0.125
copied	0.125
mongoose	0.125
cove	0.125
constrained	0.125
backbreaker	0.125
procreate	0.125
rapture	0.125
seafood	0.125
aeration	0.125
tenancy	0.125
squalid	0.125
catcher	0.125
disparaging	0.125
spotlight	0.125
withholder	0.125
ludicrous	0.125
sleeker	0.125
fetish	0.125
oasis	0.125
decrepit	0.125
eyesore	0.125
prong	0.125
bridle	0.125
overruling	0.125
gauntlet	0.125
extravaganza	0.125
insubordination	0.125
impertinent	0.125
philosopher	0.125
czar	0.125
shifter	0.125
bigmouth	0.125
underlay	0.125
divisional	0.125
inflect	0.125
carnage	0.125
rootless	0.125
electromagnetic	0.125
rib	0.125
script	0.125
certification	0.125
hysterics	0.125
easel	0.125
vest	0.125
untamable	0.125
statue	0.125
rebuild	0.125
carbohydrate	0.125
belated	0.125
honey	0.125
rugby	0.125
hickory	0.125
fretting	0.125
dimwit	0.125
sear	0.125
undercharged	0.125
undisturbed	0.125
expedition	0.125
unrolling	0.125
port	0.125
knocker	0.125
tugging	0.125
snooper	0.125
adjourn	0.125
integer	0.125
explosiveness	0.125
personification	0.125
feign	0.125
poignant	0.125
frenzied	0.125
precarious	0.125
substituted	0.125
nonsmoker	0.125
freelancer	0.125
canister	0.125
warhorse	0.125
relinquish	0.125
brood	0.125
contractual	0.125
pectoral	0.125
gun	0.125
megaphone	0.125
blacken	0.125
furlough	0.125
unprompted	0.125
draconian	0.125
mustard	0.125
earl	0.125
cavernous	0.125
chloride	0.125
crimp	0.125
fogged	0.125
courtier	0.125
matted	0.125
screener	0.125
buckskin	0.125
passport	0.125
dislocation	0.125
grained	0.125
pinch	0.125
hulk	0.125
demonize	0.125
preppy	0.125
fleshed	0.125
gutless	0.125
cosmetic	0.125
blueprint	0.125
bogey	0.125
fluttery	0.125
implantation	0.125
vibrating	0.125
dictator	0.125
bathtub	0.125
terrified	0.125
midday	0.125
probationary	0.125
corridor	0.125
lush	0.125
purr	0.125
eldest	0.125
greener	0.125
biceps	0.125
illegibility	0.125
nauseating	0.125
archive	0.125
dispatcher	0.125
anarchism	0.125
fishery	0.125
bathwater	0.125
deacon	0.125
utopian	0.125
spoonful	0.125
cataract	0.125
garter	0.125
milling	0.125
beguiling	0.125
glider	0.125
overweight	0.125
hammy	0.125
barreled	0.125
deafen	0.125
underestimate	0.125
decked	0.125
moan	0.125
coroner	0.125
seduction	0.125
anal	0.125
scheduler	0.125
nebula	0.125
suppressive	0.125
plume	0.125
panhandle	0.125
precipitating	0.125
parading	0.125
anvil	0.125
neon	0.125
illustrator	0.125
frappe	0.125
medallion	0.125
varmint	0.125
doubter	0.125
woodwind	0.125
boardroom	0.125
medal	0.125
adjudicate	0.125
malignant	0.125
blanketing	0.125
underappreciated	0.125
chopping	0.125
rerun	0.125
condensation	0.125
gruff	0.125
busybody	0.125
keyboard	0.125
homemaking	0.125
untimely	0.125
airlift	0.125
bracelet	0.125
shack	0.125
pirate	0.125
deer	0.125
missionary	0.125
ridge	0.125
luckless	0.125
scrambled	0.125
flanking	0.125
mooch	0.125
importer	0.125
ignite	0.125
languish	0.125
unfeasible	0.125
grimace	0.125
hardcover	0.125
wafer	0.125
condescending	0.125
sabbatical	0.125
scream	0.125
grumbling	0.125
fraternize	0.125
redraw	0.125
slat	0.125
flu	0.125
industrialization	0.125
recede	0.125
extenuate	0.125
stardust	0.125
linguist	0.125
unacquainted	0.125
sanitary	0.125
dropout	0.125
boutique	0.125
superfluous	0.125
eyed	0.125
handicap	0.125
strapping	0.125
caregiver	0.125
soured	0.125
nonpayment	0.125
prohibitive	0.125
hitchhike	0.125
babyhood	0.125
perturbed	0.125
chickenfeed	0.125
depravation	0.125
pontoon	0.125
mannerism	0.125
retool	0.125
gawky	0.125
prance	0.125
additive	0.125
perishing	0.125
gushing	0.125
unendurable	0.125
clipper	0.125
bleeding	0.125
cave	0.125
unswerving	0.125
smiting	0.125
ambulatory	0.125
territorialism	0.125
closet	0.125
elevator	0.125
coffee	0.125
geophysics	0.125
sneakiness	0.125
introverted	0.125
incense	0.125
mocker	0.125
spark	0.125
straw	0.125
pincers	0.125
referee	0.125
cat	0.125
cellar	0.125
wolf	0.125
crossbar	0.125
roach	0.125
unconstitutional	0.125
villa	0.125
indigenous	0.125
gated	0.125
nosed	0.125
blundering	0.125
tournament	0.125
claw	0.125
physicist	0.125
outsmart	0.125
meltdown	0.125
ablaze	0.125
announcer	0.125
nationalist	0.125
lobe	0.125
walled	0.125
crotchety	0.125
rotational	0.125
improviser	0.125
stamp	0.125
dallying	0.125
prepay	0.125
weighted	0.125
displeased	0.125
purging	0.125
naturalized	0.125
unladylike	0.125
orbiter	0.125
packer	0.125
pinup	0.125
reformed	0.125
numb	0.125
collagen	0.125
sonic	0.125
intercede	0.125
seductive	0.125
soulfulness	0.125
peach	0.125
recommit	0.125
cancelation	0.125
conductive	0.125
nightstand	0.125
guidebook	0.125
erased	0.125
subscription	0.125
opus	0.125
codependency	0.125
recite	0.125
